filepath,label_id,label_name,source,split,embedding_path,augmentation
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_821_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_821_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\173993-3-0-39.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_822_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\173993-3-0-39.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_822_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-2-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_823_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-2-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_823_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\104421-2-0-29.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_824_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\104421-2-0-29.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_824_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_825_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_825_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\13230-0-0-16.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_826_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\13230-0-0-16.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_826_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_827_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_827_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35296-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_828_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35296-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_828_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\39847-5-1-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_829_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\39847-5-1-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_829_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_830_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_830_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\14468-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_831_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\14468-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_831_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-1-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_832_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-1-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_832_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-136288-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_833_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-136288-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_833_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_834_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_834_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_835_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_835_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-26.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_836_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-26.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_836_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\77674-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_837_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\77674-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_837_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\196071-2-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_838_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\196071-2-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_838_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-33.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_839_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-33.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_839_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\61250-3-0-36.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_840_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\61250-3-0-36.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_840_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\33641-3-9-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_841_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\33641-3-9-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_841_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\178261-7-3-3.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_842_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\178261-7-3-3.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_842_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\174026-3-1-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_843_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\174026-3-1-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_843_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\85665-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_844_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\85665-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_844_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-59513-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_845_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-59513-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_845_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\158979-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_846_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\158979-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_846_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\158979-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_846_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\158979-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_846_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_847_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_847_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\164312-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_848_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\164312-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_848_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\189846-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_849_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\189846-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_849_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\192236-3-0-8.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_850_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\192236-3-0-8.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_850_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_851_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_851_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_851_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_851_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\174285-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_852_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\174285-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_852_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\174285-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_852_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\174285-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_852_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\73524-0-0-6.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_853_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\73524-0-0-6.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_853_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-21.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_854_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-21.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_854_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\121286-0-0-7.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_855_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\121286-0-0-7.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_855_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\93567-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_856_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\93567-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_856_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35799-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_857_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35799-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_857_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35799-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_857_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35799-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_857_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175904-2-0-124.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_858_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175904-2-0-124.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_858_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\109263-9-0-54.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_859_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\109263-9-0-54.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_859_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_861_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_861_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_862_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_862_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_862_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_862_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\157867-8-0-25.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_863_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\157867-8-0-25.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_863_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\74950-3-2-5.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_864_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\74950-3-2-5.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_864_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_865_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_865_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-19-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_866_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-19-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_866_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-19-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_866_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-19-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_866_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1333.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_867_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1333.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_867_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1333.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_867_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1333.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_6_867_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159750-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_868_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159750-8-0-7.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_868_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\162134-7-15-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_869_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\162134-7-15-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_869_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174289-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_870_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174289-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_870_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174289-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_870_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174289-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_1_870_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\115411-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_872_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\115411-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_872_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\203356-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_874_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\203356-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_2_874_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_noise_10db.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_noise_5db.npy,noise_5db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_pitch_+2.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_pitch_-2.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_pitch_+1.npy,pitch_+1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_pitch_-1.npy,pitch_-1
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_noise_15_p_+2.npy,noise_15_p_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-212698-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_0_875_noise_15_p_-2.npy,noise_15_p_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-21.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_876_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-21.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_7_876_noise_15db.npy,noise_15db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159748-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\emb_3_877_orig.npy,none
