filepath,label_id,label_name,source,split,embedding_path,augmentation
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\117048-3-0-23.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_313_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_314_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_314_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_314_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_314_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_316_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_316_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_316_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_316_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_317_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_317_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_317_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\29936-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_317_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\70098-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_318_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\70098-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_318_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\70098-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_318_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\70098-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_318_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\718.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_320_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\718.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_320_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\718.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_320_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\718.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_320_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\124389-8-1-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_321_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\124389-8-1-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_321_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\124389-8-1-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_321_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\124389-8-1-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_321_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\22973-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_323_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\22973-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_323_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\22973-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_323_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\22973-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_323_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1371.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_324_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1371.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_324_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1371.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_324_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1371.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_324_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\586.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_325_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\586.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_325_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\586.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_325_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\586.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_325_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_328_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_328_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_328_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_328_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\873.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_329_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\873.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_329_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\873.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_329_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\873.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_329_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_330_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_330_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_330_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_330_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1026.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_331_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1026.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_331_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1026.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_331_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1026.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_331_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-203373-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_0_333_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-203373-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_0_333_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-203373-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_0_333_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-203373-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_0_333_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_334_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_334_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_334_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_334_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\145609-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_336_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\145609-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_336_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\145609-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_336_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\145609-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_336_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\114280-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_337_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\114280-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_337_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\114280-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_337_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\114280-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_2_337_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\70.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_338_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\70.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_338_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\70.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_338_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\70.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_338_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-70052-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_339_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-70052-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_339_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-70052-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_339_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-70052-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_339_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\342.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_340_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\342.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_340_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\342.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_340_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\342.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_340_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_341_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_341_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_341_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_341_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_342_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_342_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_342_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_342_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_343_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_343_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_343_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_343_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-90014-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_344_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-90014-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_344_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-90014-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_344_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-90014-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_3_344_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_346_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_346_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_346_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_346_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\110622-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_347_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\110622-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_347_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\110622-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_347_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\110622-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_347_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148835-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_348_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148835-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_348_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148835-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_348_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148835-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_348_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1221.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_350_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1221.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_350_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1221.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_350_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1221.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_350_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\9.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_351_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\9.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_351_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\9.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_351_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\9.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_351_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175855-1-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_7_352_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175855-1-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_7_352_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175855-1-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_7_352_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175855-1-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_7_352_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\582.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_354_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\582.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_354_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\582.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_354_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\582.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_6_354_pitch_down.npy,pitch_-2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_356_orig.npy,none
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_356_noise.npy,noise_10db
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_356_pitch_up.npy,pitch_+2
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features_v2\emb_1_356_pitch_down.npy,pitch_-2
